Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Ürün derecelendirmesi sayısı (product.metafields.reviews.rating_count),Etkinlik (product.metafields.shopify.occasion),Koku (product.metafields.shopify.scent),Mevsim (product.metafields.shopify.season),Hedef Cinsiyet (product.metafields.shopify.target-gender),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
sare-n-115-pudrali-tul,Sare - N-115 Pudralı Tül - Narciso Rodriguez For Her'den İlham Alan Kadın Parfümü,"<p>Bu parfüm, 2000'lerin ""misk"" (musk) devrimini başlatan, hem ""temiz"" hem de ""çekici"" olmayı başaran ikonik koku Narciso Rodriguez For Her (Eau de Toilette - Siyah Şişe, 2003) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Pudralı Tül, ""temiz"" beyaz miskin, portakal çiçeği ve osmanthus'un (zeytin çiçeği) o ""şeftali"" gibi tatlı dokunuşuyla buluşmasıdır.</i> Bu koku, ""sabunsu"" değil; bu, kremsi, pudralı ve tenin kendi kokusu gibi duran, sofistike bir ""ten"" kokusudur.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümörler: Francis Kurkdjian ve Christine Nagel) ""olayı"", Mısır misk yağlarından ilham alması ve 2000'lerde ""modern şipre"" akımını yeniden başlatmasıdır. Piyasaya çıktığında o kadar popüler oldu ki, 2004 yılında (hem de iki farklı ülkede) **FiFi Ödülleri'nde ""Yılın Yeni Parfümü""** ödülünü kazandı ve kendisinden sonra gelen yüzlerce ""temiz misk"" kokusuna ilham verdi.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Çiçeksi Odunsu Misk (Modern Şipre)</li>
<li>
<b>Üst Notalar:</b> Osmanthus (Zeytin Çiçeği), Portakal Çiçeği, Bergamot</li>
<li>
<b>Orta Notalar:</b> Misk (Musk), Amber</li>
<li>
<b>Alt Notalar:</b> Vetiver, Paçuli, Vanilya</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■□□□ [7/10]<br>
Yayılım: ■■■■■■□□□□ [6/10]<br>
Mevsim: Dört Mevsim 🌸☀️🍂❄️
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, piyasadaki ""en iltifat alan"" ve ""en güvenli"" imza kokularından biridir. ""Ağır"" veya ""tatlı"" değildir. ""Pudralı"", ""kremsi"" ve ""temiz""dir, ancak misk notasının kullanımı ona ""steril"" değil, ""çekici"" bir hava katar. Her duruma uyan, zamansız ve zarif bir ""imza"" kokusu arayanlar için idealdir.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""her zaman"" içindir. Beyaz bir gömlekle ofiste, bir hafta sonu gezmesinde veya özel bir akşam yemeğinde; kısacası ""sadece güzel kokmak"" istediğiniz her an için uygundur.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Narciso Rodriguez For Her (EDT) kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","For Her Muadili, İmza Koku, Kadın Parfümü, Kalıcı Parfüm, Misk, Modern Klasik, Narciso Rodriguez Muadili, Pudralı Koku, Sare-Pudrali-Tul, Temiz Koku, Çekici Koku, Çiçeksi",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,1,deny,manual,500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/beyaz_tema.jpg?v=1762864049,1,"",false,,,,,,,,,,,,,,,,her-gun-2; romantik; aksam-davetleri; ozel-durum,odunsu; misk; cicek; pudramsi,sonbahar; kis; ilkbahar; yaz,kadin,,kg,,,active
sare-n-115-pudrali-tul,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,1,deny,manual,900.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-n-143-kelebek-etkisi,Sare - N-143 Kelebek Etkisi - Nishane Papilefiko'dan İlham Alan Unisex Parfüm,"<p>Bu parfüm, Türk niş parfüm evi Nishane'nin ""X Koleksiyonu""ndan, o ""modern Fougère"" (fujer) yapısıyla öne çıkan Papilefiko'dan (2022) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Kelebek Etkisi, kakulenin (cardamom) o soğuk, baharatlı açılışının, köknar (fir balsam) ve meşe yosununun (oakmoss) o yeşil, ormansı ve ""vintage"" hissiyatlı kalbiyle buluşmasıdır.</i> Bu koku, ""tatlı"" değil; bu, keskin, aromatik ve sofistike bir karakter.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Dominique Ropion) ""olayı"" ismidir. ""Papilefiko"", Esperanto dilinde ""Kelebek Etkisi"" (Butterfly Effect) anlamına gelir. Koku, ""küçük bir dokunuşun büyük bir etki yaratması"" fikrini temsil eder; bunu da kakule gibi ""küçük"" bir baharatın, meşe yosunu gibi ""büyük"" ve ""klasik"" bir yapıyı nasıl modernleştirebildiğini göstererek yapar.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Aromatik Fougère (Şipre)</li>
<li>
<b>Üst Notalar:</b> Kakule (Cardamom), Kişniş, Narenciye</li>
<li>
<b>Orta Notalar:</b> Lavanta, Köknar Balzamı (Fir Balsam), Yasemin</li>
<li>
<b>Alt Notalar:</b> Meşe Yosunu (Oakmoss), Paçuli, Köknar</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■■□ [9/10]<br>
Yayılım: ■■■■■■■■□□ [8/10]<br>
Mevsim: İlkbahar 🌸, Sonbahar 🍂, Kış ❄️
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""tatlı"" veya ""modern mavi"" koku arayanlar için değildir. Bu, 80'lerin ""klasik erkek berberi"" (Fougère) kokularının (meşe yosunu, lavanta) alınıp, 2020'lerin ""modern baharat"" (kakule) anlayışıyla yeniden yorumlanmış halidir. Olgun, profesyonel ve ""retro"" hissiyatı sevenler için güçlü bir imzadır.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""ciddiyet"" ve ""profesyonellik"" içindir. Önemli bir iş toplantısı veya ""klasik"" ve ""olgun"" bir izlenim bırakmak istediğiniz resmi bir akşam yemeği için uygundur.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Nishane Papilefiko kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Aromatik, Fougère, Kakule Notalı, Kalıcı Parfüm, Modern Parfüm, Nishane Muadili, Papilefiko Muadili, Sanatsal Parfüm, Sare-Kelebek-Etkisi, Unisex Parfüm, Yeşil Koku",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,2,deny,manual,900.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/unisex4.jpg?v=1762867565,1,"",false,,,479,,,,,,,,,,,,,her-gun-2; aksam-davetleri; romantik; gece; ozel-durum,aromatik; odunsu,ilkbahar; yaz; sonbahar,uniseks,,kg,,,active
sare-n-143-kelebek-etkisi,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,2,deny,manual,1500.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-n-144-toprak-ana,Sare - N-144 Toprak Ana - Nishane Tero'dan İlham Alan Unisex Parfüm,"<p>Bu parfüm, Türk niş parfüm evi Nishane'nin ""Time Capsule"" (Zaman Kapsülü) koleksiyonundan, ismini (Esperanto dilinde 'Toprak') topraktan alan Tero'dan (2022) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Toprak Ana, paçulinin o topraksı ve karanlık yüzünün, tuzlu karamel ve tarçının o ""gurme"" sıcaklığıyla buluşmasıdır.</i> Bu koku, ""kirli"" bir paçuli değil; bu, vetiver ve amberle desteklenen, tatlı, baharatlı ve modern bir ""toprak"" yorumudur.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Odunsu Gurme (Topraksı)</li>
<li>
<b>Üst Notalar:</b> Karamel, Tuz, Sichuan Biberi</li>
<li>
<b>Orta Notalar:</b> Tarçın, Paçuli</li>
<li>
<b>Alt Notalar:</b> Vetiver, Amber, Meşe Ağacı</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■■■ [10/10]<br>
Yayılım: ■■■■■■■■■□ [9/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""hafif"" veya ""taze"" bir koku arayanlar için değildir. Bu, paçuli ve vetiverin topraksı gücünü seven, ancak bunu karamelin o ""yenilebilir"" tatlılığıyla dengelemek isteyenler içindir. Performansı (kalıcılık ve yayılım) Nishane standartlarına uygun şekilde yüksektir. Soğuk havalar için ideal, güçlü bir imzadır.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, soğuk bir sonbahar akşamında, ""odunsu"" ve ""gurme"" bir iz bırakmak için uygundur. Yağmurlu havalar veya nostaljik anlar için ideal bir ""konfor"" kokusudur.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Nishane Tero kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Gurme, Güçlü Koku, Kalıcı Parfüm, Karakterli Koku, Kış Parfümü, Nishane Muadili, Paçuli, Sare-Toprak-Ana, Tero Muadili, Topraksı, Tuzlu Karamel, Yayılımı Yüksek",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,4,deny,manual,700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/unisex4.jpg?v=1762867565,1,"",false,,,479,,,,,,,,,,,,,ozel-durum; resmi; gece; romantik; aksam-davetleri; her-gun-2,odunsu; gourmand; dumanli,sonbahar; kis; ilkbahar; yaz,uniseks,,kg,,,active
sare-n-144-toprak-ana,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,4,deny,manual,1200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-n-145-zaman-akisi,Sare - N-145 Zaman Akışı - Nishane Tempfluo'dan İlham Alan Unisex Parfüm,"<p>Bu parfüm, Türk niş parfüm evi Nishane'nin ""Time Capsule"" (Zaman Kapsülü) koleksiyonundan, ismini (Esperanto dilinde 'Zaman Akışı') alan Tempfluo'dan (2022) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Zaman Akışı, safranın o lüks, baharatlı ve ""metalik"" dokunuşunun, portakal çiçeği ve pralin (şekerleme) ile buluşmasıdır.</i> Bu koku, ""basit"" bir tatlı koku değil; bu, kaşmir ağacının odunsu temeli üzerinde yükselen, karmaşık ve modern bir gurme yorumudur.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun (Parfümör: Anne Flipo) ""olayı"", Baccarat Rouge 540'ı (BR540) popüler yapan o ""safran-pralin-odunsu"" DNA'ya Nishane'nin kendi yorumunu katmasıdır. BR540'ın o ""metalik"" ve ""yanık şeker"" havasını seven, ancak daha çiçeksi (portakal çiçeği) ve daha az ""doktor muayenehanesi"" gibi kokan bir alternatif arayanlar için yaratılmıştır.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Çiçeksi Gurme (Baharatlı)</li>
<li>
<b>Üst Notalar:</b> Safran, Mandalina, Bergamot</li>
<li>
<b>Orta Notalar:</b> Portakal Çiçeği, Pralin, Yasemin</li>
<li>
<b>Alt Notalar:</b> Kaşmir Ağacı, Sedir Ağacı, Vanilya</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■■□ [9/10]<br>
Yayılım: ■■■■■■■■□□ [8/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂, İlkbahar 🌸
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""hafif"" bir koku değildir. Safran ve pralin ikilisi, onu kalıcı ve fark edilir bir imza yapar. BR540 hayranları için ""tanıdık"" bir his sunar, ancak portakal çiçeği eklemesiyle daha ""parlak"" ve daha ""çiçeksi"" bir yöne kayar. İltifat alan, güçlü ve modern bir kokudur.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""fark edilmek"" istediğiniz anlar içindir. Akşam yemekleri, özel davetler veya ""imza kokusu"" olarak dört mevsim (aşırı sıcaklar hariç) kullanıma uygundur.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Nishane Tempfluo kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Baharatlı, Felsefi Koku, Kalıcı Parfüm, Karakterli Koku, Modern Parfüm, Nishane Muadili, Safran Notalı, Sare-Zaman-Akisi, Tempfluo Muadili, Unisex Parfüm, Çiçeksi",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,2,deny,manual,700.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/unisex4.jpg?v=1762867565,1,"",false,,,479,,,,,,,,,,,,,aksam-davetleri; ozel-durum; gece; romantik,gourmand; oryantal; odunsu; cicek,sonbahar; kis; ilkbahar; yaz,uniseks,,kg,,,active
sare-n-145-zaman-akisi,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,2,deny,manual,1200.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-p-106-kralicenin-oyunu,Sare - P-106 Kraliçenin Oyunu - Paco Rabanne Lady Million Royal'dan İlham Alan Kadın Parfümü,"<p>Bu parfüm, Paco Rabanne'nin ikonik ""altın külçesi"" şişeli Lady Million serisinin en yeni üyelerinden Lady Million Royal'dan (2023) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. Bu koku, serinin ""eğlenceli"" ve ""gösterişli"" ruhunu taşır.</p>
<p><i>Kraliçenin Oyunu, narın (pomegranate) o sulu, mayhoş ve egzotik açılışının, beyaz çiçeklerin (yasemin) temiz kalbiyle buluşmasıdır.</i> Bu koku, ""ağır"" bir oryantal değil; bu, kaşmir ağacı ile desteklenen, parlak, meyveli ve enerjik bir ""parti"" kokusudur.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Meyveli Çiçeksi</li>
<li>
<b>Üst Nota:</b> Nar (Pomegranate)</li>
<li>
<b>Orta Nota:</b> Beyaz Çiçekler</li>
<li>
<b>Alt Nota:</b> Kaşmir Ağacı (Cashmeran)</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■□□□ [7/10]<br>
Yayılım: ■■■■■■□□□□ [6/10]<br>
Mevsim: İlkbahar 🌸, Yaz (Gece) ☀️, Sonbahar 🍂
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""klasik"" veya ""olgun"" bir koku arayanlar için değildir. Bu, ""eğlenceli"", ""genç"" ve ""iltifat alan"" bir koku arayanlar içindir. Nar notasının baskın kullanımı, ona modern ve ""çekici"" bir hava katar. Orijinal Lady Million'ı seven ancak daha meyveli ve daha az ""ballı"" bir versiyon arayanlar için idealdir.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""gece dışarı çıkmak"" içindir. Bir doğum günü partisi, bir gece kulübü veya arkadaşlarla eğlenceli bir akşam yemeği için uygundur.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Paco Rabanne Lady Million Royal kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Gece Parfümü, Göz Alıcı Parfüm, Kadın Parfümü, Kalıcı Parfüm, Kraliçe Kokusu, Lady Million Royal Muadili, Meyveli, Nar Notalı, Paco Rabanne Muadili, Parti Kokusu, Sare-Kralicenin-Oyunu, Çekici Koku, Çiçeksi",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,4,deny,manual,500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/beyaz_tema.jpg?v=1762864049,1,"",false,,,479,,,,,,,,,,,,,ozel-durum; gece; romantik; aksam-davetleri,cicek; meyveli; odunsu,sonbahar; kis; ilkbahar; yaz,kadin,,kg,,,active
sare-p-106-kralicenin-oyunu,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,4,deny,manual,900.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-p-107-tatli-zehir,Sare - P-107 Tatlı Zehir - Paco Rabanne Black XS'ten İlham Alan Erkek Parfümü,"<p>Bu parfüm, Paco Rabanne'nin 2000'lerdeki ""gotik"" efsanesi Black XS'in, 2018'de modernize edilen (ve şişesi değiştirilen) yeni versiyonundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur.</p>
<p><i>Tatlı Zehir, taze sıkılmış limonun keskinliğinin, pralin (şekerleme) ve tarçının o ""yenilebilir"", tatlı ve karanlık kalbiyle çarpışmasıdır.</i> Bu koku, ""taze"" bir narenciye değil; bu, paçuli ve siyah amber ile derinleşen, ""tatlı-ekşi"" bir gurme imzasıdır.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Orijinal 2005 Black XS (Parfümör: Olivier Cresp), o dönemde erkek parfümlerinde nadir görülen ""çilek"" ve ""gül"" notalarıyla ""gotik"" bir efsaneydi. 2018'de (Cresp ve Rosendo Mateu tarafından) yapılan bu yeni versiyonda ise o ""gül"" ve ""çilek"" notaları kaldırıldı; koku, pralin, kakao ve amberin baskın olduğu, daha ""modern"", daha ""gurme"" ve daha az ""gotik"" bir yöne çekildi.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Oryantal Odunsu (Gurme)</li>
<li>
<b>Üst Notalar:</b> Limon, Adaçayı, Kadife Çiçeği</li>
<li>
<b>Orta Notalar:</b> Pralin, Tarçın, Kakule, Tolu Balsamı</li>
<li>
<b>Alt Notalar:</b> Siyah Amber, Paçuli, Gülağacı</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■□□ [8/10]<br>
Yayılım: ■■■■■■■■□□ [8/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""taze"" veya ""ofis"" kokusu değildir. Bu, tatlı, baharatlı ve ""karanlık"" bir gurme kokusudur. Açılıştaki limon, pralinin yoğun tatlılığını dengeler. Güçlü bir yayılıma sahiptir ve ""eğlenceli"" bir gece kokusu arayanlar için tasarlanmıştır. Orijinal ""gotik gülü"" arayanlar için değil, modern ""pralin"" kokularını sevenler için uygundur.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""gece"" içindir. Soğuk bir gecede bir rock konseri, bir bar veya kalabalık bir parti için idealdir. Asi ve dikkat çekicidir.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Paco Rabanne Black XS (2018) kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Asi Koku, Black XS Muadili, Erkek Parfümü, Gece Parfümü, Gurme, Kalıcı Parfüm, Kış Parfümü, Odunsu, P-105, Paco Rabanne Muadili, Paçuli Notalı, Pralin Notalı, Rock'n'Roll Parfüm, Sare-Tatli-Zehir",true,Yoğunluk,Eau De Parfum (EDP),,ML,50,,,,,"",0.0,shopify,2,deny,manual,500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/siyah_tema.jpg?v=1762864012,1,"",false,,,,,,,,,,,,,,,,gece; ozel-durum; aksam-davetleri,odunsu; gourmand,sonbahar; kis,erkek,,kg,,,active
sare-p-107-tatli-zehir,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,2,deny,manual,900.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
sare-p-108-altin-erik,Sare - P-108 Altın Erik - Paco Rabanne One Million Lucky'den İlham Alan Erkek Parfümü,"<p>Bu parfüm, Paco Rabanne'nin ""külçe altın"" şişeli One Million serisinin popüler üyelerinden biri olan 1 Million Lucky'den (2018) ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. Bu koku, orijinalinin o ""baharatlı"" DNA'sından uzaklaşıp, ""gurme"" bir yola girer.</p>
<p><i>Altın Erik, sulu, tatlı bir eriğin (plum) ve balın, kavrulmuş fındık (hazelnut) ve kaşmir ağacının o kremsi, odunsu dokunuşuyla buluşmasıdır.</i> Bu koku, ""taze"" değil; bu, son derece tatlı, ""yenilebilir"" ve bağımlılık yapıcı bir imza.</p>
<p><b>Bunu Biliyor muydunuz?</b></p>
<p>Bu kokunun 2018'deki ""olayı"", o zamana kadar erkek parfümlerinde pek de başrolde görmediğimiz ""Fındık"" (Hazelnut) notasını kullanmasıdır. Orijinal 1 Million'ın ""tarçınlı"" yapısının aksine, bu koku ""fındıklı-ballı-erikli"" yapısıyla ""gurme"" kategorisinde bir çığır açmış ve ""eğlenceli"" koku arayanlar arasında popüler olmuştur.</p>
<p><b>Koku Profili</b></p>
<ul>
<li>
<b>Koku Ailesi:</b> Odunsu Gurme</li>
<li>
<b>Üst Notalar:</b> Erik (Plum), Fındık (Hazelnut), Greyfurt, Bergamot</li>
<li>
<b>Orta Notalar:</b> Bal, Sedir Ağacı, Kaşmir Ağacı, Yasemin, Portakal Çiçeği</li>
<li>
<b>Alt Notalar:</b> Amber Ağacı, Paçuli, Meşe Yosunu, Vetiver</li>
</ul>
<p><b>Performans</b></p>
<p>
Kalıcılık: ■■■■■■■■□□ [8/10]<br>
Yayılım: ■■■■■■■■□□ [8/10]<br>
Mevsim: Kış ❄️, Sonbahar 🍂
</p>
<p><b>Kullanım ve Karakter (Uzman Yorumu)</b></p>
<p>Bu, ""olgun"" veya ""resmi"" bir koku değildir. Bu, ""genç"", ""enerjik"" ve ""eğlenceli"" bir kokudur. Fındık, bal ve erik kombinasyonu onu son derece tatlı yapar. Soğuk havalarda iltifat almak için tasarlanmıştır. ""Neşeli"" ve ""dikkat çekici"" bir gurme kokusu arayanlar için idealdir.</p>
<p><b>Ne Zaman?</b></p>
<p>Bu koku, ""sosyalleşmek"" içindir. Bir partide, bir buluşmada (date night) veya enerjik bir ""gece kulübü"" ortamında fark edilmek için uygundur.</p>
<hr>
<p><small><b>Not:</b> Bu ürün, Paco Rabanne 1 Million Lucky kokusundan ilham alınarak yaratılmış özgün bir Sareparfum yorumudur. İlham alınan marka ile herhangi bir ticari bağlantısı yoktur.</small></p>",sareparfum,Health & Beauty > Personal Care > Cosmetics > Perfumes & Colognes > Eaux de Parfum,"","Ballı Parfüm, Enerjik Koku, Erik Notalı, Erkek Parfümü, Flört Parfümü, Fındık Notalı, Gurme, İltifat Alan Parfüm, Kalıcı Parfüm, Kış Parfümü, Odunsu, One Million Lucky Muadili, Paco Rabanne Muadili, Sare-Altin-Erik",true,Yoğunluk,Eau De Parfum,,ML,50,,,,,"",0.0,shopify,3,deny,manual,500.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0924/6844/5473/files/siyah_tema.jpg?v=1762864012,1,"",false,,,479,,,,,,,,,,,,,gece; romantik; ozel-durum; diger,odunsu; meyveli,sonbahar; kis,erkek,,kg,,,active
sare-p-108-altin-erik,,,,,,,,,Extrait De Parfum,,,50,,,,,"",0.0,shopify,3,deny,manual,900.00,,true,true,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,kg,,,
